dong_name,gu_name,2007-12-31T15:00:00.000Z,2008-01-31T15:00:00.000Z,2008-02-29T15:00:00.000Z,2008-03-31T15:00:00.000Z,2008-04-30T15:00:00.000Z,2008-05-31T15:00:00.000Z,2008-06-30T15:00:00.000Z,2008-07-31T15:00:00.000Z,2008-08-31T15:00:00.000Z,2008-09-30T15:00:00.000Z,2008-10-31T15:00:00.000Z,2008-11-30T15:00:00.000Z,2008-12-31T15:00:00.000Z,2009-01-31T15:00:00.000Z,2009-02-28T15:00:00.000Z,2009-03-31T15:00:00.000Z,2009-04-30T15:00:00.000Z,2009-05-31T15:00:00.000Z,2009-06-30T15:00:00.000Z,2009-07-31T15:00:00.000Z,2009-08-31T15:00:00.000Z,2009-09-30T15:00:00.000Z,2009-10-31T15:00:00.000Z,2009-11-30T15:00:00.000Z,2009-12-31T15:00:00.000Z,2010-01-31T15:00:00.000Z,2010-02-28T15:00:00.000Z,2010-03-31T15:00:00.000Z,2010-04-30T15:00:00.000Z,2010-05-31T15:00:00.000Z,2010-06-30T15:00:00.000Z,2010-07-31T15:00:00.000Z,2010-08-31T15:00:00.000Z,2010-09-30T15:00:00.000Z,2010-10-31T15:00:00.000Z,2010-11-30T15:00:00.000Z,2010-12-31T15:00:00.000Z,2011-01-31T15:00:00.000Z,2011-02-28T15:00:00.000Z,2011-03-31T15:00:00.000Z,2011-04-30T15:00:00.000Z,2011-05-31T15:00:00.000Z,2011-06-30T15:00:00.000Z,2011-07-31T15:00:00.000Z,2011-08-31T15:00:00.000Z,2011-09-30T15:00:00.000Z,2011-10-31T15:00:00.000Z,2011-11-30T15:00:00.000Z,2011-12-31T15:00:00.000Z,2012-01-31T15:00:00.000Z,2012-02-29T15:00:00.000Z,2012-03-31T15:00:00.000Z,2012-04-30T15:00:00.000Z,2012-05-31T15:00:00.000Z,2012-06-30T15:00:00.000Z,2012-07-31T15:00:00.000Z,2012-08-31T15:00:00.000Z,2012-09-30T15:00:00.000Z,2012-10-31T15:00:00.000Z,2012-11-30T15:00:00.000Z,2012-12-31T15:00:00.000Z,2013-01-31T15:00:00.000Z,2013-02-28T15:00:00.000Z,2013-03-31T15:00:00.000Z,2013-04-30T15:00:00.000Z,2013-05-31T15:00:00.000Z,2013-06-30T15:00:00.000Z,2013-07-31T15:00:00.000Z,2013-08-31T15:00:00.000Z,2013-09-30T15:00:00.000Z,2013-10-31T15:00:00.000Z,2013-11-30T15:00:00.000Z,2013-12-31T15:00:00.000Z,2014-01-31T15:00:00.000Z,2014-02-28T15:00:00.000Z,2014-03-31T15:00:00.000Z,2014-04-30T15:00:00.000Z,2014-05-31T15:00:00.000Z,2014-06-30T15:00:00.000Z,2014-07-31T15:00:00.000Z,2014-08-31T15:00:00.000Z,2014-09-30T15:00:00.000Z,2014-10-31T15:00:00.000Z,2014-11-30T15:00:00.000Z,2014-12-31T15:00:00.000Z,2015-01-31T15:00:00.000Z,2015-02-28T15:00:00.000Z,2015-03-31T15:00:00.000Z,2015-04-30T15:00:00.000Z,2015-05-31T15:00:00.000Z,2015-06-30T15:00:00.000Z,2015-07-31T15:00:00.000Z,2015-08-31T15:00:00.000Z,2015-09-30T15:00:00.000Z,2015-10-31T15:00:00.000Z,2015-11-30T15:00:00.000Z,2015-12-31T15:00:00.000Z,2016-01-31T15:00:00.000Z,2016-02-29T15:00:00.000Z,2016-03-31T15:00:00.000Z,2016-04-30T15:00:00.000Z,2016-05-31T15:00:00.000Z,2016-06-30T15:00:00.000Z,2016-07-31T15:00:00.000Z,2016-08-31T15:00:00.000Z,2016-09-30T15:00:00.000Z,2016-10-31T15:00:00.000Z,2016-11-30T15:00:00.000Z,2016-12-31T15:00:00.000Z,2017-01-31T15:00:00.000Z,2017-02-28T15:00:00.000Z,2017-03-31T15:00:00.000Z,2017-04-30T15:00:00.000Z,2017-05-31T15:00:00.000Z,2017-06-30T15:00:00.000Z,2017-07-31T15:00:00.000Z,2017-08-31T15:00:00.000Z,2017-09-30T15:00:00.000Z,2017-10-31T15:00:00.000Z,2017-11-30T15:00:00.000Z,2017-12-31T15:00:00.000Z,2018-01-31T15:00:00.000Z,2018-02-28T15:00:00.000Z,2018-03-31T15:00:00.000Z,2018-04-30T15:00:00.000Z,2018-05-31T15:00:00.000Z,2018-06-30T15:00:00.000Z,2018-07-31T15:00:00.000Z,2018-08-31T15:00:00.000Z,2018-09-30T15:00:00.000Z,2018-10-31T15:00:00.000Z,2018-11-30T15:00:00.000Z,2018-12-31T15:00:00.000Z,2019-01-31T15:00:00.000Z,2019-02-28T15:00:00.000Z,2019-03-31T15:00:00.000Z,2019-04-30T15:00:00.000Z,2019-05-31T15:00:00.000Z,2019-06-30T15:00:00.000Z,2019-07-31T15:00:00.000Z,2019-08-31T15:00:00.000Z,2019-09-30T15:00:00.000Z,2019-10-31T15:00:00.000Z,2019-11-30T15:00:00.000Z,2019-12-31T15:00:00.000Z,2020-01-31T15:00:00.000Z,2020-02-29T15:00:00.000Z,2020-03-31T15:00:00.000Z,2020-04-30T15:00:00.000Z,2020-05-31T15:00:00.000Z,2020-06-30T15:00:00.000Z,2020-07-31T15:00:00.000Z,2020-08-31T15:00:00.000Z,2020-09-30T15:00:00.000Z,2020-10-31T15:00:00.000Z,2020-11-30T15:00:00.000Z,2020-12-31T15:00:00.000Z,2021-01-31T15:00:00.000Z,2021-02-28T15:00:00.000Z,2021-03-31T15:00:00.000Z,2021-04-30T15:00:00.000Z,2021-05-31T15:00:00.000Z,2021-06-30T15:00:00.000Z,2021-07-31T15:00:00.000Z,2021-08-31T15:00:00.000Z,2021-09-30T15:00:00.000Z,2021-10-31T15:00:00.000Z,2021-11-30T15:00:00.000Z,2021-12-31T15:00:00.000Z,2022-01-31T15:00:00.000Z,2022-02-28T15:00:00.000Z,2022-03-31T15:00:00.000Z,2022-04-30T15:00:00.000Z,2022-05-31T15:00:00.000Z,2022-06-30T15:00:00.000Z,2022-07-31T15:00:00.000Z,2022-08-31T15:00:00.000Z,2022-09-30T15:00:00.000Z,2022-10-31T15:00:00.000Z,2022-11-30T15:00:00.000Z,2022-12-31T15:00:00.000Z,2023-01-31T15:00:00.000Z,2023-02-28T15:00:00.000Z,2023-03-31T15:00:00.000Z,2023-04-30T15:00:00.000Z,2023-05-31T15:00:00.000Z,2023-06-30T15:00:00.000Z,2023-07-31T15:00:00.000Z,2023-08-31T15:00:00.000Z,2023-09-30T15:00:00.000Z,2023-10-31T15:00:00.000Z,2023-11-30T15:00:00.000Z,2023-12-31T15:00:00.000Z,2024-01-31T15:00:00.000Z,2024-02-29T15:00:00.000Z,2024-03-31T15:00:00.000Z,2024-04-30T15:00:00.000Z,2024-05-31T15:00:00.000Z,2024-06-30T15:00:00.000Z,2024-07-31T15:00:00.000Z
거여동,송파구,1546.25,1523.31,1566.43,1579.19,1577.63,1587.56,1559.4,1556,1530.51,1498.83,1467.14,1418.07,1396.86,1384.92,1394.25,1428.11,1452.42,1450.22,1493.51,1523.96,1524.47,1524.68,1520.05,1520.23,1529.23,1519.06,1511.77,1484.64,1460.32,1441.18,1423.5,1410.47,1408.62,1406.16,1429.48,1443.96,1464.32,1473.59,1459.83,1442.02,1437.21,1419.84,1415.15,1404.73,1410.7,1389.12,1377.35,1367.63,1366.11,1362.28,1362.74,1344.51,1327.73,1322.16,1313.4,1303.27,1315.24,1303.47,1294.17,1269.3,1277.69,1297.16,1309.38,1301.74,1287.92,1294.29,1294.23,1277.56,1311.74,1308.8,1310.42,1307.41,1306.25,1304.1,1319.45,1353.59,1327.41,1321.74,1322.98,1313.86,1348.03,1347.07,1364.89,1364.85,1360.99,1391.21,1399.96,1396.08,1383,1393.86,1410.89,1448.88,1449.64,1460.33,1469.67,1468.74,1466.81,1471.78,1491.53,1489.2,1487.26,1493.38,1521.24,1537.22,1565.54,1597.71,1597.28,1602.88,1592.38,1596.25,1601.51,1613.05,1649.75,1711.78,1758.46,1778.28,1897.1,1903.88,1942.91,1962.24,1981.47,2080.9,2121.67,2146.83,2183.97,2189.69,2213.08,2289.15,2321.84,2340.9,2328.46,2314.1,2297.63,2275.9,2254.16,2248.07,2256,2276.43,2303.95,2457.95,2588.95,2764.93,2855.46,2940.06,2916.08,3048.06,3063.57,3073.25,3004.51,3078.24,3206.65,3278.82,3330.68,3378.11,3427.44,3506.92,3554.83,3626.39,3651.2,3683.76,3711.8,3764.83,3812.74,3798.24,3776.97,3738.94,3713.36,3691.15,3672.37,3655.51,3634.21,3618.41,3578.55,3543.58,3515.56,3480.09,3437.87,3419.18,3389.36,3359.53,3331.44,3306.37,3279.55,3286.95,3269.85,3341.05,3344.89,3486.5,3467.77,3482.2,3465.18,3506.15,3497.79,3322.09,3438.06,3463.13,3422.77,3491.9,3549.32,3549.32
마천동,송파구,1396.58,1392.1,1386.56,1385.95,1381.18,1375.03,1374.33,1371.2,1365.02,1354.75,1344.48,1334.2,1324.02,1316.04,1313.99,1311.67,1320.02,1329.47,1340.61,1346.89,1339.13,1335.01,1327.34,1338.65,1326.8,1325.11,1323.42,1313.88,1304.81,1298.62,1296.51,1295.62,1297.49,1299.48,1305.78,1310,1292.11,1279.47,1237.54,1234.19,1237.65,1242.68,1239.9,1248.73,1248.09,1251.91,1256.19,1256.15,1256.12,1254.47,1252.82,1251.69,1248.24,1252.07,1257.02,1260.84,1266.66,1268.33,1270.37,1270.73,1271.1,1268.72,1284.27,1289.78,1296.51,1291.98,1294.5,1299.64,1300.89,1301.22,1302.32,1305.46,1306.85,1313.73,1317.44,1318.35,1314.07,1317.36,1321.42,1327.18,1341.45,1349.1,1354.86,1360.25,1360.04,1365.13,1369.64,1369.32,1374.96,1387.64,1404.83,1410.08,1416.69,1430.33,1440.67,1441.84,1442.57,1448.12,1453.63,1458.85,1466.63,1475.97,1487.98,1503.02,1517.09,1521.81,1521.94,1530.2,1535.11,1537.55,1552.61,1560.9,1567.94,1623.15,1650.32,1667.38,1700.43,1721.15,1745.63,1778.55,1812.39,1848.69,1884.68,1900.96,1912.46,1927.34,1944.59,1970.27,1999.64,2037.83,2014.35,2026.06,2044.01,2056.36,2069.38,2081.33,2096.82,2114.54,2136.43,2159.26,2199.22,2223.94,2263.9,2312.04,2355.47,2396.5,2437.32,2477.83,2512.7,2548.24,2583.37,2633.13,2682.16,2735.92,2779.57,2806.35,2847.55,2868.54,2870.36,2887.8,2906.79,2938.46,2964.65,2979.88,2973.33,2967.2,2958.93,2950.95,2941.52,2929.81,2920.37,2910.63,2901.34,2892.04,2879.45,2868.81,2860.58,2852.35,2844.12,2835.89,2827.66,2827.19,2826.72,2826.72,2827.77,2828.8,2825.12,2823.91,2823.44,2819.67,2817.08,2814.5,2817.47,2815.45,2813.51,2810.95,2809.83,2808.7,2808.68,2808.68
문정동,송파구,2314.31,2307.94,2272.91,2246.68,2185.67,2162.17,2077.77,2003.97,1994.95,1920.98,1892.03,1831.51,1906.11,1979.21,2012.55,2062.81,2110.11,2122.49,2162.51,2210.68,2211.97,2213.81,2207.64,2146.76,2199,2194.46,2153.44,2098.83,2061.04,2015.23,1975.97,1928.26,1939.88,1986.35,1976.99,2002.42,2035.89,2050.61,2032.16,2019.85,1987.59,1928.62,1949.97,1944.07,1943.2,1864.82,1874.99,1869.57,1825.45,1822,1823.13,1788.82,1765.69,1805.19,1781.31,1749,1713.9,1704.02,1708.21,1688.9,1690.89,1692.71,1724.32,1723.56,1691.17,1719.6,1708.64,1695.37,1712.84,1722.52,1711.36,1736.18,1732.96,1766.7,1765.54,1750.8,1716.65,1751.53,1764.56,1769.87,1802.35,1836.92,1821.26,1803.83,1808.74,1818.72,1848.04,1864.61,1858.36,1863.32,1875.74,1914.75,1923.5,1936.82,1941.76,1935.45,1894.22,1903.26,1858.35,1895.92,1897.89,1924.3,1978.64,2047.47,2029.04,2132.99,2116.55,2101.79,2090.47,2091.46,2098.72,2107.27,2165.76,2246.4,2349.42,2368.51,2416.39,2444.85,2493.97,2594.61,2769.41,2886.93,2933.47,2946.01,2934.13,2911.58,2904.55,3010.46,3128.48,3098.6,3056.42,2996.28,2940.11,2892.2,2856.25,2841.8,2847.93,2986.09,3080.26,3055.19,3137.76,3218.56,3343.02,3523.38,3483.19,3455.67,3443.8,3376.98,3403.07,3519.03,3723.55,3822.94,3905.51,3950.99,4038.11,4147.16,4251.81,4354.17,4458.67,4411.11,4477,4565.25,4646.9,4720.04,4766.3,4740.43,4684.13,4634.89,4577.89,4533.62,4492.06,4445.25,4407.83,4369.9,4266.89,4205.89,4106.89,3998.37,3890.25,3829.12,3796.29,3847.07,3871.32,3904.13,3925.58,3990.71,3997.63,4034.88,4063.6,4067.42,3931.03,4016.42,3960.54,3976.46,3985.46,3981.2,4007.14,4076.81,4067.54,4067.54
방이동,송파구,2575.86,2541.06,2518.81,2515.36,2435.25,2408.91,2360.92,2273.07,2259.14,2154.79,2096.35,2070.13,2153.64,2189.81,2250.85,2297.9,2334.68,2412,2407.84,2480.74,2468.63,2421.52,2372.71,2362.56,2385.9,2404.9,2386.06,2317.22,2251.61,2306.25,2258.82,2220.86,2240.52,2264.49,2303.44,2279.18,2329.66,2335.18,2308.24,2297.12,2305.06,2259.64,2201.91,2231.23,2224.09,2217.6,2139.23,2086.98,2072.87,2047.3,2073.59,2041.71,2015.03,2052.26,1953.53,1936.87,1920.23,1934.22,1939.57,1947.25,1903.35,1941.29,1957.54,1937.15,1946.67,1932.05,1956.23,1929.05,1958.74,1985.81,2015.83,2026.82,2013.27,2053.68,2035.93,2058.54,2076.16,2066.07,2088.13,2106.5,2115.43,2171.73,2137.43,2119.9,2133.77,2163.26,2189.61,2206.2,2201.85,2198.31,2198.84,2236.58,2189.5,2197.11,2248.93,2229.34,2241.74,2227.37,2225.44,2214.4,2229.14,2299.55,2364.37,2419.72,2460.7,2517.81,2475.94,2502.92,2517.94,2506.51,2534.01,2596.52,2723.61,2826.3,2898.22,2866.47,2921.35,2974.71,3045.75,3146.26,3261.32,3313,3308.85,3333.37,3309.08,3210.91,3231.56,3391.8,3527.99,3507.1,3472.18,3399.95,3314.96,3315.63,3253.61,3337.47,3374.35,3517.91,3655.59,3710.1,3723.52,3789.64,3914.33,4019.34,3952.3,3948.42,3874.15,3764.64,3846.65,3952.98,4169.77,4276.12,4358.32,4376.85,4386.44,4509.83,4730.27,4770.27,4823.03,4883.96,4824.17,4991.34,5234.86,5278.24,5308.85,5295.95,5273.59,5251.2,5228.79,5206.11,5181.57,5085.51,5082.03,5004.02,4925.4,4846.76,4760.74,4672.95,4546.42,4419.7,4449.03,4484.32,4535.34,4539.44,4535.61,4618.55,4684.27,4656.32,4717.17,4644.12,4665.03,4558.41,4525.56,4583.36,4617.36,4652.69,4629.86,4667.63,4753,4753
삼전동,송파구,1524.13,1525.64,1530.21,1532.7,1526.17,1526.96,1516.71,1506.46,1496.21,1485.84,1475.47,1465.08,1454.71,1464.73,1474.76,1484.78,1466.35,1456.41,1434.57,1500.71,1498.24,1500.16,1503.21,1507.05,1510.9,1510.56,1510.74,1510.91,1511.3,1511.48,1511.65,1511.83,1512.01,1512.17,1512.36,1512.53,1522.27,1522.19,1522.06,1521.93,1521.81,1521.67,1522.07,1522.45,1522.84,1523.23,1523.63,1520.71,1517.81,1514.88,1509.9,1504.93,1499.94,1494.91,1489.91,1484.88,1479.84,1474.84,1469.93,1453.37,1436.81,1439.46,1442.12,1519.82,1519.74,1518.82,1514.87,1510.92,1506.96,1503.01,1503.57,1491.81,1503.61,1514.32,1524.98,1535.63,1546.3,1556.95,1567.98,1578.28,1588.59,1593.7,1598.83,1604.12,1602.23,1600.33,1598.77,1597.21,1605.82,1614.35,1622.85,1631.38,1624.99,1618.6,1619.83,1621.06,1622.15,1633.78,1645.43,1657.07,1668.72,1703.17,1702.92,1682.14,1684.96,1833.89,1841.95,1842.34,1846.26,1845.79,1845.58,1858.95,1880.55,1894.19,1903.08,1919.12,1934.49,1964.41,1983.82,2001.61,2033.46,2053.65,2070.1,2088.16,2113.23,2161.46,2185.09,2208.73,2264.07,2275.15,2286.24,2297.32,2308.4,2319.49,2330.57,2341.65,2352.74,2363.82,2388.47,2413.12,2437.78,2465.66,2493.53,2521.39,2548.5,2575.6,2602.7,2629.8,2656.89,2684.12,2702.72,2720.59,2739.19,2757.8,2776.97,2814.2,2838.48,2873.06,2925.1,2940.64,2956.18,2971.29,2990.53,2997.54,2990.35,2983.19,2975.8,2968.41,2961.02,2953.63,2946.25,2938.86,2931.47,2924.08,2916.69,2909.3,2901.91,2894.53,2887.15,2879.76,2872.34,2865.16,2857.98,2850.8,2843.61,2842.52,2841.44,2840.35,2839.26,2838.17,2837.02,2835.88,2834.67,2833.46,2833.82,2834.18,2834.49,2834.67,2834.67,2834.67
석촌동,송파구,1626.07,1684.18,1721.4,1683.63,1670.32,1662.57,1671.62,1633.25,1594.88,1556.51,1518.14,1604.22,1690.99,1559.35,1597.54,1635.97,1693.51,1704.6,1712.46,1746.22,1758.13,1744.46,1711.58,1732.55,1725.03,1712.06,1710.14,1707.78,1698.06,1705.83,1713.9,1725.25,1723.42,1721.59,1724.07,1727.44,1747.78,1762.68,1744.74,1778.68,1775.76,1769.74,1763.59,1775,1768.5,1714.03,1720.46,1727.87,1735.46,1741.09,1748.64,1746.09,1741.97,1734.82,1726.94,1719.8,1712.67,1737.78,1707.58,1677.21,1694.65,1711.55,1724.42,1739.95,1674.74,1680.22,1696.87,1713.53,1724.53,1693.24,1743.66,1706.11,1720.77,1722.76,1731.59,1697.71,1699.55,1701.69,1703.83,1698.77,1706.11,1713.44,1720.77,1730.98,1739.93,1748.34,1736.56,1773.54,1800.2,1826.82,1793.22,1801.51,1875.4,1898.11,1910.31,1914.93,1919.43,1921.91,1924.37,1918.33,1929.34,1940.65,1952.83,1961.85,1971.18,1983.29,1975.2,1954.62,1989.75,1993.47,2018.13,2044.12,2064.75,2094.13,2101.45,2142.76,2096.28,2138.91,2193.63,2244.19,2292.6,2317.66,2340.92,2364.76,2403.56,2441.18,2478.79,2503.06,2520.92,2527.07,2526.39,2524.03,2543.16,2562.29,2567.71,2580,2591.38,2567.36,2662.21,2696.5,2704.63,2729.06,2818.32,2850.82,2785.63,2731.81,2842.54,2827.96,2836.67,2893.82,3062.97,3117.55,3114.51,3151.33,3187.49,3248.98,3240.86,3237.2,3250.22,3261.89,3247.21,3267.96,3304.49,3300.68,3282.72,3266.43,3288.34,3292.89,3290.58,3288.29,3243.01,3203.31,3149.57,3164.89,3178.74,3171.23,3167.9,3108.48,3106.2,3106.17,3106.15,3123.14,3120.17,3117.2,3232.13,3202.26,3233.73,3264.5,3262.29,3260.66,3259.35,3257.04,3271.88,3295.2,3319.35,3322.87,3326.39,3329.91,3299.57,3299.57
송파동,송파구,1950.18,1968.51,1970.67,1963.78,1944.68,1900.59,1877.42,1853.73,1802.55,1751.51,1706.75,1670.17,1683.74,1727.16,1762.41,1825.66,1840.78,1866.97,1890.62,1910.22,1936.78,1939.23,1919.96,1911.4,1902.82,1882.07,1860.39,1834.72,1817.5,1782.96,1757.77,1743.27,1760.48,1761.81,1776.34,1793.99,1819.65,1832.64,1819.41,1812.77,1802.56,1801.89,1786.74,1775.85,1771.93,1752.37,1737.85,1726.25,1716.63,1711.75,1685.84,1685.39,1664.17,1644,1625.37,1621.17,1632.28,1618.74,1630.68,1642.89,1633.1,1638.6,1634.16,1646.31,1649.51,1652.07,1650.87,1648.14,1649.59,1650.82,1650.94,1655.86,1667.75,1681.77,1688.18,1688.25,1668.9,1675.59,1701.31,1721.55,1729.36,1731.57,1735.94,1734.25,1740.92,1740.89,1764.08,1775.86,1790.19,1795.65,1803.51,1818.92,1822.9,1827.44,1835.95,1824.39,1813.82,1811.89,1813.36,1815.42,1838.37,1880.99,1911.75,1946.59,1982.14,2003.95,2005.95,2002.46,2002.93,2013.55,2023.34,2052.83,2104.6,2168.26,2235.92,2266.47,2287.74,2327.17,2371.6,2438.04,2563.74,2611.87,2654.3,2637.22,2670.77,2708,2750.02,2794.34,2866.7,2854.15,2832.28,2808.22,2785.79,2761.73,2749.82,2745.12,2799.17,2862.71,2943.1,3014.31,3087.58,3171.5,3247.32,3325.39,3373.28,3407.47,3411.96,3430.9,3450.51,3533.71,3645,3730.18,3787.68,3841.44,3892.02,3937.71,3983.62,4014.28,4057.41,4105.09,4153.37,4211.6,4240.01,4265.33,4280.03,4284.08,4266.99,4247.3,4224.56,4196.7,4167.58,4138.46,4109.39,4078.63,4042.2,4005.44,3969.18,3932.17,3895.16,3858.06,3820.96,3790.83,3767.92,3773.57,3828.34,3891.7,3929.68,3945.37,3948.38,3958.24,3951.92,3934.6,3929.23,3924.22,3939.91,3965.97,3975.82,4033.95,4056.49,4056.49
신천동,송파구,2478.41,2486.32,2476.83,2463.29,2455.28,2451.03,2402.52,2367.73,2308.18,2264.43,2294.18,2202.86,2286.84,2389.56,2417.23,2543.57,2569.49,2640.13,2701.79,2780.11,2814.43,2780.88,2737.36,2686.59,2722.46,2735.67,2707.06,2674.55,2597.85,2557.29,2496.52,2463.35,2475.86,2494.56,2533.6,2544.78,2614.99,2668.07,2574.69,2558.49,2514.82,2499.39,2508.95,2495.59,2477.44,2443.62,2408.68,2364.3,2390.68,2387.73,2336.94,2309.17,2291.11,2285.01,2238.45,2170.39,2174.45,2181.25,2178.15,2158.67,2158.77,2176.82,2203.01,2232.75,2272.61,2249.69,2269.35,2252.25,2269.95,2300.8,2320.32,2341.55,2332.45,2364.49,2383.88,2386.95,2406.37,2381.37,2378.96,2437.26,2435.42,2418.82,2417.57,2427.17,2422.69,2442.71,2452.58,2450.55,2475.21,2477.88,2493.33,2484.28,2501.83,2530.31,2549.98,2557.35,2542.09,2552.66,2544.3,2573.4,2643.89,2675.59,2709.66,2773.71,2826.73,2872.59,2856.56,2856.33,2818.55,2830.21,2851.18,2883.72,2956.33,3082.39,3235.57,3271.21,3318.86,3392.33,3475.52,3587.7,3776.58,3972.09,3946.9,3900.18,3857.98,3820.44,3866.92,4075.24,4187.7,4192.51,4078.99,3990.88,3938.66,3887.78,3862,3969.57,4067.65,4196.17,4346.96,4420.97,4514.7,4602,4725.44,4811.91,4740.4,4718.18,4731.09,4677.05,4699.99,4928.04,5228.53,5319.42,5362.09,5369.42,5434.02,5529.7,5620.57,5770.22,5767.18,5692.91,5847.43,5913.53,6011.3,6070.89,6244.19,6254.57,6221.68,6176.79,6129.28,6123.24,6085.33,6096.35,6032.51,5959.01,5837.5,5720.91,5589.55,5461.6,5349.2,5268.92,5260.21,5260.69,5293.66,5362.29,5483.94,5621.21,5709.83,5787.27,5771.96,5728.85,5684.92,5668.36,5671.4,5691.6,5706.66,5725.9,5788.9,5872.22,5912.41,5912.41
오금동,송파구,1950.75,1950.12,1943.78,1935.81,1911.83,1884.58,1866.62,1819.07,1793.41,1757.94,1722.38,1681.58,1653.82,1710.87,1751.71,1757.73,1828.37,1812.8,1872.37,1908.96,1928.77,1906.27,1901.19,1888.22,1895.08,1902.85,1861.01,1844.11,1824.53,1819.76,1806.35,1785.32,1782.02,1769.04,1774.05,1784.23,1755.82,1761.44,1748.44,1740.86,1729.67,1716.92,1708.87,1710.86,1710.28,1710.73,1687.94,1673.38,1692.3,1703.51,1706.69,1684.57,1665.33,1646.85,1629.43,1614.16,1603.75,1604.74,1593.03,1577.89,1577.09,1583.14,1589.23,1592.84,1550.25,1556.81,1558.39,1561.19,1573.13,1577.96,1586.07,1590.85,1581.13,1601.07,1594.71,1594.69,1602.15,1610.48,1605.65,1612.83,1611.96,1620.31,1625.52,1605.96,1611.16,1627.08,1629.98,1634.99,1657.48,1655.62,1670.78,1676.58,1682.14,1696.92,1698.07,1713.87,1693.86,1705.39,1708.07,1688.27,1698.85,1732.91,1768,1799.3,1835.24,1875.68,1882.66,1870.17,1868.75,1882.77,1905.1,1928.66,1955.51,1992.62,2049.61,2076.07,2131.07,2157.71,2202.21,2245.54,2314.53,2414.6,2415.14,2422.72,2436.62,2447.35,2500.03,2537.28,2592.43,2600.86,2568.74,2553.53,2537.93,2528.69,2534.4,2555.07,2619.35,2685.26,2698.91,2739.93,2784.42,2840.35,2906.27,2979.85,2988.45,2990.37,2986.66,3004.57,3029.55,3084.78,3192.13,3256.36,3322.08,3425.54,3490.03,3544.45,3610.06,3680.03,3747,3812.15,3813.67,3863.46,3885.85,3868.93,3859.66,3876.26,3863.27,3839.54,3810.77,3778.24,3755.28,3723.05,3682.65,3631.92,3583.72,3544.07,3498.35,3455.48,3388.86,3326.28,3258.98,3352.24,3373.08,3429.37,3445.6,3436.61,3417.99,3431.9,3514.97,3546.67,3534.37,3520.27,3515.53,3495.02,3478.81,3505.67,3540.75,3527.86,3525.55,3525.55
잠실동,송파구,3152.47,3161.23,3125.86,3077.39,3074.87,3057.57,2887.53,2877.16,2845.17,2751.32,2627.31,2560.96,2733.12,2856.98,2850.29,2955.06,2979.59,3032.2,3163.01,3214.41,3240.47,3178.06,3140.79,3127.17,3161.39,3145,3102.09,2992.14,2907.69,2887.86,2887.4,2839.24,2875.48,2896.77,2964.65,3028.11,3053.66,3071.73,3050.8,3015.28,2978.03,2925.61,2921.68,2927.85,2891.92,2844.69,2812.3,2774.1,2755.07,2727.39,2680.43,2665.96,2667.38,2621.6,2571.17,2550.11,2546.99,2563.01,2534.26,2503.62,2531.24,2559.09,2585.17,2638.85,2643.98,2644.26,2641.76,2684.59,2701.5,2713.23,2739.12,2716.36,2748.01,2763.96,2810.65,2823.32,2819.57,2810.97,2803.8,2836.46,2867.75,2882.26,2901.18,2878.21,2870.69,2888.25,2923.73,2906.23,2928.91,2942.34,2976.42,2979.93,3007.59,3044.83,3051.36,3068.08,3037.08,3030.57,3022.47,3078.21,3154.42,3232.61,3266.01,3314.7,3361.11,3474.79,3402.59,3367.15,3375.81,3433.87,3460.17,3498.59,3587.72,3742.76,3842.13,3834.43,3919.82,4023.55,4111.64,4254.36,4512.89,4686.83,4562.72,4539.06,4506.39,4494.86,4559.09,4775.71,4979.35,4860.01,4764.76,4686.74,4647.36,4549.76,4547.98,4652.74,4726.65,4884.39,5074.43,5153.49,5239.86,5328.69,5501.9,5671.34,5502.15,5402.2,5352.26,5335.33,5351.47,5686.8,5950.74,6049.14,6087.68,6066.62,6051.37,6178.11,6340.76,6435.05,6442.41,6476.18,6573.2,6618.61,6728.16,6856.97,7033.88,7180.23,7188.76,7145.55,7040.78,6989.88,7007.86,6903.5,6819.56,6763.61,6627.19,6451.95,6290.71,6029.47,5900.86,5871.44,5807.43,5873.88,6167.91,6174.16,6310.5,6472.88,6555.22,6654.51,6817.43,6896.76,6737.63,6671.84,6567.43,6609.14,6691.16,6781.3,6864.12,6959.58,7054.31,7054.31
